,Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip,Customer ID,Payment_Mode,Customer_gender,Customer_age,Income (USD/Month)
731,10000862,11-01-2086,Yellow Cab,NEW YORK NY,19.95,503.21,284.886,1233,Cash,Male,31,16514
732,10000863,10-01-2086,Yellow Cab,NEW YORK NY,32.67,913.62,462.6072,804,Card,Male,24,7333
733,10000864,03-01-2086,Yellow Cab,NEW YORK NY,15.68,484.49,191.9232,1405,Card,Male,64,12353
734,10000865,03-01-2086,Yellow Cab,NEW YORK NY,5.88,176.12,72.6768,2911,Card,Male,57,13404
735,10000866,08-01-2086,Yellow Cab,NEW YORK NY,36.48,930.15,437.76,1301,Cash,Male,65,6135
736,10000867,07-01-2086,Yellow Cab,NEW YORK NY,20.52,596.35,251.1648,376,Cash,Male,21,6788
737,10000868,03-01-2086,Yellow Cab,NEW YORK NY,8.82,262.32,105.84,2238,Card,Male,30,9460
738,10000869,03-01-2086,Yellow Cab,NEW YORK NY,3.06,104.7,36.72,475,Cash,Male,36,9959
739,10000870,09-01-2086,Yellow Cab,NEW YORK NY,7.35,219.65,94.374,2545,Cash,Male,37,19803
740,10000872,04-01-2086,Yellow Cab,NEW YORK NY,23.76,686.92,293.6736,997,Card,Male,26,20830
741,10000873,11-01-2086,Yellow Cab,NEW YORK NY,8.24,239.47,110.7456,2171,Card,Male,31,13937
742,10000944,04-01-2086,Yellow Cab,NEW YORK NY,26.18,750.07,364.4256,2171,Cash,Male,31,13937
743,10000874,10-01-2086,Yellow Cab,NEW YORK NY,10.26,255.98,123.12,912,Card,Male,36,8737
744,10000875,10-01-2086,Yellow Cab,NEW YORK NY,41.34,1031.4,570.492,112,Card,Male,33,19344
745,10000876,07-01-2086,Yellow Cab,NEW YORK NY,14.7,382.87,183.456,2757,Card,Male,25,31030
746,10000877,03-01-2086,Yellow Cab,NEW YORK NY,46.0,1373.41,629.28,2829,Card,Male,46,3161
747,10000878,04-01-2086,Yellow Cab,NEW YORK NY,12.72,364.96,175.536,105,Card,Male,31,16003
748,10000879,13-01-2086,Yellow Cab,NEW YORK NY,25.08,687.61,325.0368,2595,Cash,Male,21,10439
749,10000880,11-01-2086,Yellow Cab,NEW YORK NY,27.72,759.99,362.5776,2222,Card,Male,22,11081
750,10000881,10-01-2086,Yellow Cab,NEW YORK NY,27.0,740.25,340.2,1922,Card,Male,33,2897
751,10000882,06-01-2086,Yellow Cab,NEW YORK NY,5.5,162.86,71.94,849,Card,Male,65,18577
752,10000883,03-01-2086,Yellow Cab,NEW YORK NY,27.27,848.51,333.7848,2794,Cash,Male,59,5342
753,10000884,10-01-2086,Yellow Cab,NEW YORK NY,28.28,705.56,390.264,2605,Card,Male,26,30483
754,10000885,03-01-2086,Yellow Cab,NEW YORK NY,32.2,940.73,452.088,1698,Card,Male,23,22120
755,10000886,04-01-2086,Yellow Cab,NEW YORK NY,13.78,460.84,181.896,1482,Card,Male,20,12328
756,10000887,10-01-2086,Yellow Cab,NEW YORK NY,4.4,132.7,53.856,1600,Card,Male,35,20019
757,10000888,04-01-2086,Yellow Cab,NEW YORK NY,46.41,1544.45,595.9044,2671,Card,Male,48,20884
758,10000889,04-01-2086,Yellow Cab,NEW YORK NY,42.9,1393.18,586.872,1934,Card,Male,31,17820
759,10000985,09-01-2086,Yellow Cab,NEW YORK NY,39.96,1018.88,570.6288,1934,Card,Male,31,17820
760,10000890,09-01-2086,Yellow Cab,NEW YORK NY,31.05,834.26,398.682,683,Cash,Male,53,31517
761,10000891,08-01-2086,Yellow Cab,NEW YORK NY,42.94,1224.36,535.8912,1774,Cash,Male,35,30994
762,10000892,09-01-2086,Yellow Cab,NEW YORK NY,25.5,741.07,315.18,732,Cash,Male,48,8214
763,10000893,04-01-2086,Yellow Cab,NEW YORK NY,16.35,498.24,200.124,330,Cash,Male,58,18152
764,10000894,09-01-2086,Yellow Cab,NEW YORK NY,21.28,635.94,275.7888,718,Cash,Male,53,17902
765,10001527,11-01-2086,Pink Cab,NEW YORK NY,40.7,705.86,459.91,718,Card,Male,53,17902
766,10000895,11-01-2086,Yellow Cab,NEW YORK NY,31.2,786.97,423.072,2207,Cash,Male,39,17491
767,10000896,03-01-2086,Yellow Cab,NEW YORK NY,27.82,827.41,343.8552,1330,Cash,Male,29,15828
768,10000897,08-01-2086,Yellow Cab,NEW YORK NY,17.82,532.54,237.3624,2001,Card,Male,35,8512
769,10000898,09-01-2086,Yellow Cab,NEW YORK NY,6.6,168.28,94.248,1995,Card,Male,24,17978
770,10000899,12-01-2086,Yellow Cab,NEW YORK NY,36.27,894.96,500.526,1073,Card,Male,21,20197
771,10000900,04-01-2086,Yellow Cab,NEW YORK NY,38.08,1265.36,461.5296,639,Cash,Male,20,17060
772,10000901,07-01-2086,Yellow Cab,NEW YORK NY,27.54,694.65,340.3944,2041,Cash,Male,37,34732
773,10000902,04-01-2086,Yellow Cab,NEW YORK NY,41.44,1300.43,542.0352,783,Card,Male,62,21851
774,10000903,13-01-2086,Yellow Cab,NEW YORK NY,36.89,991.17,442.68,2487,Card,Male,26,15352
775,10000904,09-01-2086,Yellow Cab,NEW YORK NY,8.12,224.85,103.2864,2437,Cash,Male,25,24315
776,10000905,12-01-2086,Yellow Cab,NEW YORK NY,37.1,1068.02,534.24,2596,Card,Male,61,16592
777,10000906,03-01-2086,Yellow Cab,NEW YORK NY,19.57,552.86,248.9304,2682,Card,Male,36,15280
778,10000907,05-01-2086,Yellow Cab,NEW YORK NY,6.0,169.44,77.04,195,Cash,Male,40,17940
779,10000908,10-01-2086,Yellow Cab,NEW YORK NY,20.6,542.19,247.2,2978,Card,Male,21,20382
780,10000909,12-01-2086,Yellow Cab,NEW YORK NY,24.61,701.71,339.618,2824,Cash,Male,26,12204
781,10000910,10-01-2086,Yellow Cab,NEW YORK NY,26.4,702.09,319.968,761,Cash,Male,49,6315
782,10000911,08-01-2086,Yellow Cab,NEW YORK NY,16.15,416.21,230.622,1693,Cash,Male,42,20746
783,10000912,03-01-2086,Yellow Cab,NEW YORK NY,13.86,407.2,174.636,2731,Cash,Male,20,22350
784,10000913,08-01-2086,Yellow Cab,NEW YORK NY,19.38,520.71,262.7928,676,Card,Male,23,12921
785,10000914,10-01-2086,Yellow Cab,NEW YORK NY,40.28,1203.74,541.3632,2863,Card,Male,19,12524
786,10000915,06-01-2086,Yellow Cab,NEW YORK NY,3.51,102.01,49.7016,2585,Card,Male,32,8224
787,10000916,10-01-2086,Yellow Cab,NEW YORK NY,18.36,453.03,257.7744,1338,Cash,Male,18,10924
788,10000917,11-01-2086,Yellow Cab,NEW YORK NY,10.7,264.02,154.08,1918,Card,Male,41,22768
789,10000918,03-01-2086,Yellow Cab,NEW YORK NY,28.62,952.43,367.4808,2751,Card,Male,18,13200
790,10000919,03-01-2086,Yellow Cab,NEW YORK NY,35.7,1019.49,436.968,2355,Cash,Male,28,24477
791,10000920,06-01-2086,Yellow Cab,NEW YORK NY,38.22,953.56,486.1584,1270,Cash,Male,36,21493
792,10000921,09-01-2086,Yellow Cab,NEW YORK NY,35.7,929.84,488.376,2500,Card,Male,25,20812
793,10000922,11-01-2086,Yellow Cab,NEW YORK NY,13.86,387.6,197.9208,748,Cash,Male,22,8948
794,10000923,09-01-2086,Yellow Cab,NEW YORK NY,6.96,183.19,97.7184,999,Card,Male,30,5886
795,10000924,13-01-2086,Yellow Cab,NEW YORK NY,13.32,332.32,187.0128,815,Cash,Male,18,9253
796,10000925,07-01-2086,Yellow Cab,NEW YORK NY,5.3,132.23,75.048,958,Cash,Male,24,22014
797,10000926,13-01-2086,Yellow Cab,NEW YORK NY,39.78,1101.54,501.228,2067,Card,Male,23,7236
798,10000927,03-01-2086,Yellow Cab,NEW YORK NY,34.56,1121.11,485.2224,1808,Cash,Male,59,18999
799,10000928,06-01-2086,Yellow Cab,NEW YORK NY,28.8,726.43,390.528,1144,Card,Male,20,10707
800,10000929,03-01-2086,Yellow Cab,NEW YORK NY,37.24,1065.31,536.256,439,Cash,Male,22,5494
801,10000930,06-01-2086,Yellow Cab,NEW YORK NY,37.76,942.08,512.0256,421,Card,Male,59,22830
802,10000931,04-01-2086,Yellow Cab,NEW YORK NY,8.64,254.29,105.7536,1904,Cash,Male,38,18859
803,10000932,13-01-2086,Yellow Cab,NEW YORK NY,39.2,1149.97,470.4,1999,Card,Male,23,12356
804,10000933,07-01-2086,Yellow Cab,NEW YORK NY,17.25,472.94,215.28,2544,Card,Male,27,6822
805,10000934,10-01-2086,Yellow Cab,NEW YORK NY,15.15,423.67,187.254,1464,Card,Male,19,21740
806,10000935,09-01-2086,Yellow Cab,NEW YORK NY,24.24,624.71,346.1472,2506,Card,Male,51,23235
807,10000936,13-01-2086,Yellow Cab,NEW YORK NY,4.56,136.27,61.2864,45,Card,Male,21,19990
808,10000937,04-01-2086,Yellow Cab,NEW YORK NY,17.1,535.59,233.928,1047,Cash,Male,62,3419
809,10000938,06-01-2086,Yellow Cab,NEW YORK NY,16.83,475.27,242.352,1294,Card,Male,25,11715
810,10000939,03-01-2086,Yellow Cab,NEW YORK NY,41.07,1275.54,591.408,2593,Card,Male,33,9725
811,10000940,03-01-2086,Yellow Cab,NEW YORK NY,14.4,420.7,205.632,1020,Cash,Male,48,21007
812,10000942,05-01-2086,Yellow Cab,NEW YORK NY,19.62,586.33,280.1736,1540,Cash,Male,18,20839
813,10000943,04-01-2086,Yellow Cab,NEW YORK NY,3.24,106.45,44.712,1906,Cash,Male,51,4074
814,10000945,07-01-2086,Yellow Cab,NEW YORK NY,24.24,638.0,305.424,257,Card,Male,21,8518
815,10000946,12-01-2086,Yellow Cab,NEW YORK NY,14.85,374.57,203.148,2343,Cash,Male,34,10972
816,10000947,08-01-2086,Yellow Cab,NEW YORK NY,28.62,729.74,353.7432,959,Card,Male,27,16377
817,10000948,06-01-2086,Yellow Cab,NEW YORK NY,41.76,1087.67,501.12,1779,Card,Male,18,15039
818,10000949,04-01-2086,Yellow Cab,NEW YORK NY,31.9,1124.03,459.36,930,Cash,Male,52,22347
819,10000950,11-01-2086,Yellow Cab,NEW YORK NY,34.8,915.94,438.48,2659,Card,Male,39,23131
820,10000951,04-01-2086,Yellow Cab,NEW YORK NY,32.7,981.52,443.412,441,Card,Male,28,12989
821,10000952,09-01-2086,Yellow Cab,NEW YORK NY,29.29,811.07,358.5096,1520,Cash,Male,18,14187
822,10000953,11-01-2086,Yellow Cab,NEW YORK NY,2.32,58.52,30.0672,1305,Cash,Male,27,2750
823,10000954,09-01-2086,Yellow Cab,NEW YORK NY,7.14,197.71,92.5344,1438,Cash,Male,36,9227
824,10000955,09-01-2086,Yellow Cab,NEW YORK NY,10.1,271.37,132.108,1062,Cash,Male,25,5645
825,10000956,07-01-2086,Yellow Cab,NEW YORK NY,41.65,1130.49,509.796,1461,Cash,Male,25,7567
826,10000957,04-01-2086,Yellow Cab,NEW YORK NY,31.64,990.99,444.2256,320,Cash,Male,46,6112
827,10000958,04-01-2086,Yellow Cab,NEW YORK NY,22.66,767.88,304.5504,1526,Card,Male,26,15413
828,10000959,08-01-2086,Yellow Cab,NEW YORK NY,20.6,609.97,254.616,1422,Cash,Male,38,16656
829,10000960,04-01-2086,Yellow Cab,NEW YORK NY,5.85,188.49,83.538,2616,Cash,Male,28,23620
830,10000961,03-01-2086,Yellow Cab,NEW YORK NY,19.04,634.46,253.6128,85,Card,Male,19,19765
831,10000962,04-01-2086,Yellow Cab,NEW YORK NY,7.49,223.91,98.868,2773,Card,Male,44,30848
832,10000963,07-01-2086,Yellow Cab,NEW YORK NY,2.3,63.06,33.12,2677,Card,Male,20,2456
833,10000964,10-01-2086,Yellow Cab,NEW YORK NY,36.75,1088.17,480.69,2270,Card,Male,37,23770
834,10000965,11-01-2086,Yellow Cab,NEW YORK NY,1.9,48.97,25.08,1518,Cash,Male,45,28541
835,10000966,04-01-2086,Yellow Cab,NEW YORK NY,39.78,1176.58,558.5112,2354,Card,Male,34,15061
836,10000967,09-01-2086,Yellow Cab,NEW YORK NY,29.4,797.99,370.44,337,Card,Male,20,23802
837,10000968,11-01-2086,Yellow Cab,NEW YORK NY,30.16,901.31,412.5888,2732,Card,Male,56,17335
838,10000969,04-01-2086,Yellow Cab,NEW YORK NY,34.98,1064.53,482.724,1314,Card,Male,35,16557
839,10000970,06-01-2086,Yellow Cab,NEW YORK NY,23.0,630.58,306.36,708,Card,Male,36,17466
840,10000971,08-01-2086,Yellow Cab,NEW YORK NY,39.14,1180.4,488.4672,955,Cash,Male,50,19748
841,10000972,11-01-2086,Yellow Cab,NEW YORK NY,33.9,929.43,439.344,2558,Card,Male,29,20650
842,10000973,09-01-2086,Yellow Cab,NEW YORK NY,36.86,980.26,495.3984,2884,Card,Male,40,11340
843,10000974,11-01-2086,Yellow Cab,NEW YORK NY,32.1,853.67,396.756,1237,Card,Male,21,8044
844,10000975,03-01-2086,Yellow Cab,NEW YORK NY,37.12,1238.35,507.8016,573,Card,Male,34,2589
845,10000976,03-01-2086,Yellow Cab,NEW YORK NY,38.88,1211.78,517.8816,1375,Cash,Male,45,12186
846,10000977,07-01-2086,Yellow Cab,NEW YORK NY,5.7,156.28,77.976,2985,Cash,Male,58,22463
847,10000978,08-01-2086,Yellow Cab,NEW YORK NY,7.14,197.71,94.248,2675,Cash,Male,36,17395
848,10000979,08-01-2086,Yellow Cab,NEW YORK NY,9.45,279.81,130.41,199,Cash,Male,56,21690
849,10000980,04-01-2086,Yellow Cab,NEW YORK NY,39.55,1197.1,560.028,808,Cash,Male,27,5941
850,10000981,04-01-2086,Yellow Cab,NEW YORK NY,2.34,74.73,29.7648,488,Cash,Male,35,19223
851,10000982,04-01-2086,Yellow Cab,NEW YORK NY,9.27,278.25,133.488,1308,Cash,Male,26,23843
852,10000983,03-01-2086,Yellow Cab,NEW YORK NY,26.4,815.72,361.152,2082,Card,Male,37,21410
853,10000986,06-01-2086,Yellow Cab,NEW YORK NY,25.68,774.47,369.792,559,Cash,Male,18,6233
854,10000987,11-01-2086,Yellow Cab,NEW YORK NY,22.89,627.57,318.6288,374,Card,Male,21,26477
855,10000988,12-01-2086,Yellow Cab,NEW YORK NY,32.19,847.24,444.222,1624,Card,Male,19,13556
856,10000989,06-01-2086,Yellow Cab,NEW YORK NY,40.8,1118.6,514.08,1553,Card,Male,18,8738
857,10000990,04-01-2086,Yellow Cab,NEW YORK NY,29.29,855.71,358.5096,2344,Card,Male,36,2464
858,10000991,09-01-2086,Yellow Cab,NEW YORK NY,30.07,849.15,378.882,2644,Card,Male,52,18406
859,10000992,10-01-2086,Yellow Cab,NEW YORK NY,43.32,1140.18,603.0144,2711,Card,Male,47,5919
860,10000993,09-01-2086,Yellow Cab,NEW YORK NY,15.2,404.23,191.52,1542,Cash,Male,24,8710
861,10000994,10-01-2086,Yellow Cab,NEW YORK NY,11.22,326.07,153.4896,780,Cash,Male,29,23291
862,10000995,09-01-2086,Yellow Cab,NEW YORK NY,26.25,698.1,349.65,1523,Card,Male,52,17692
863,10000997,07-01-2086,Yellow Cab,NEW YORK NY,38.0,948.07,456.0,2564,Card,Male,18,20191
864,10000998,08-01-2086,Yellow Cab,NEW YORK NY,5.55,156.73,76.59,513,Cash,Male,40,8766
865,10000999,08-01-2086,Yellow Cab,NEW YORK NY,21.42,640.12,257.04,2529,Cash,Male,63,4551
866,10001000,12-01-2086,Yellow Cab,NEW YORK NY,35.89,993.82,495.282,2712,Card,Male,26,8379
867,10001001,03-01-2086,Yellow Cab,NEW YORK NY,46.8,1391.91,595.296,2761,Card,Male,40,11462
868,10001002,09-01-2086,Yellow Cab,ORANGE COUNTY,36.96,876.81,510.048,17444,Cash,Male,24,10177
869,10001003,04-01-2086,Yellow Cab,ORANGE COUNTY,22.23,707.68,280.098,17511,Card,Male,23,10711
870,10001004,05-01-2086,Yellow Cab,ORANGE COUNTY,11.2,302.45,135.744,16737,Card,Male,29,27305
871,10001005,08-01-2086,Yellow Cab,ORANGE COUNTY,3.27,90.78,43.5564,17099,Card,Male,38,19787
872,10001006,09-01-2086,Yellow Cab,ORANGE COUNTY,10.78,272.06,130.6536,15520,Cash,Male,36,15783
873,10001007,08-01-2086,Yellow Cab,ORANGE COUNTY,8.64,198.43,118.1952,17281,Card,Male,22,8959
874,10001008,10-01-2086,Yellow Cab,PHOENIX AZ,14.04,361.75,181.9584,22859,Card,Male,62,6120
875,10001009,03-01-2086,Yellow Cab,PHOENIX AZ,30.0,1000.52,403.2,21481,Card,Male,28,18030
876,10001010,09-01-2086,Yellow Cab,PHOENIX AZ,12.84,351.51,161.784,22802,Card,Male,18,2733
877,10001011,08-01-2086,Yellow Cab,PHOENIX AZ,36.26,1002.4,469.9296,21417,Card,Male,38,24041
878,10001012,10-01-2086,Yellow Cab,PITTSBURGH PA,3.09,95.53,40.788,50056,Cash,Male,65,3057
879,10001013,10-01-2086,Yellow Cab,PITTSBURGH PA,31.2,1134.12,404.352,49858,Cash,Male,58,5370
880,10001014,03-01-2086,Yellow Cab,SACRAMENTO CA,38.0,1065.42,547.2,47687,Card,Male,25,16088
881,10001015,12-01-2086,Yellow Cab,SACRAMENTO CA,5.0,131.02,68.4,46820,Cash,Male,34,3809
882,10001016,07-01-2086,Yellow Cab,SACRAMENTO CA,23.69,513.53,298.494,47146,Cash,Male,25,15753
883,10001017,07-01-2086,Yellow Cab,SACRAMENTO CA,34.51,756.3,451.3908,46007,Card,Male,28,18102
884,10001018,10-01-2086,Yellow Cab,SAN DIEGO CA,46.8,1194.71,662.688,18214,Card,Male,39,6652
885,10001558,11-01-2086,Pink Cab,SAN DIEGO CA,24.86,399.08,248.6,18214,Card,Male,39,6652
886,10001019,04-01-2086,Yellow Cab,SAN DIEGO CA,20.37,570.22,290.8836,18577,Card,Male,39,26691
887,10001020,08-01-2086,Yellow Cab,SAN DIEGO CA,24.72,661.1,326.304,18398,Card,Male,24,8144
888,10001021,08-01-2086,Yellow Cab,SAN DIEGO CA,41.04,977.82,512.1792,20145,Cash,Male,46,10816
889,10001022,09-01-2086,Yellow Cab,SAN DIEGO CA,30.51,726.93,391.7484,20805,Cash,Male,32,30455
890,10001023,05-01-2086,Yellow Cab,SAN DIEGO CA,13.56,309.89,180.6192,19911,Card,Male,28,5263
891,10001024,08-01-2086,Yellow Cab,SAN DIEGO CA,40.6,947.6,579.768,20419,Card,Male,45,15306
892,10001025,03-01-2086,Yellow Cab,SAN DIEGO CA,39.9,1019.44,497.952,20472,Cash,Male,40,12616
893,10001026,11-01-2086,Yellow Cab,SAN DIEGO CA,41.04,997.78,522.0288,18624,Card,Male,43,2729
894,10001027,11-01-2086,Yellow Cab,SAN DIEGO CA,28.42,704.77,395.6064,20090,Cash,Male,64,24366
895,10001028,04-01-2086,Yellow Cab,SAN DIEGO CA,32.86,867.93,461.3544,19130,Cash,Male,33,3590
896,10001029,04-01-2086,Yellow Cab,SAN DIEGO CA,11.0,340.52,146.52,20277,Card,Male,39,15889
897,10001030,08-01-2086,Yellow Cab,SAN DIEGO CA,3.96,104.94,52.272,19211,Card,Male,40,7951
898,10001031,11-01-2086,Yellow Cab,SAN DIEGO CA,22.23,545.87,314.7768,19917,Cash,Male,38,12191
899,10001032,07-01-2086,Yellow Cab,SAN DIEGO CA,18.62,497.96,234.612,20142,Card,Male,31,16549
900,10001033,08-01-2086,Yellow Cab,SAN DIEGO CA,10.2,265.34,145.656,19359,Card,Male,54,19064
901,10001034,04-01-2086,Yellow Cab,SAN DIEGO CA,11.44,310.4,163.3632,19330,Card,Male,19,33368
902,10001035,07-01-2086,Yellow Cab,SAN DIEGO CA,2.4,57.18,29.664,20262,Cash,Male,34,17851
903,10001036,09-01-2086,Yellow Cab,SAN DIEGO CA,20.37,450.67,271.3284,20307,Card,Male,38,9939
904,10001037,10-01-2086,Yellow Cab,SAN DIEGO CA,14.42,333.05,176.5008,18011,Cash,Male,30,13581
905,10001038,03-01-2086,Yellow Cab,SAN DIEGO CA,12.84,373.35,184.896,20922,Card,Male,24,22569
906,10001039,06-01-2086,Yellow Cab,SAN DIEGO CA,30.45,792.13,427.518,19913,Cash,Male,29,17103
907,10001040,09-01-2086,Yellow Cab,SAN DIEGO CA,29.0,740.31,417.6,20987,Card,Male,45,6908
908,10001041,10-01-2086,Yellow Cab,SAN DIEGO CA,26.73,623.87,330.3828,18174,Cash,Male,40,8775
909,10001042,03-01-2086,Yellow Cab,SAN DIEGO CA,10.78,322.26,134.5344,19249,Card,Male,34,7894
910,10001043,03-01-2086,Yellow Cab,SAN DIEGO CA,15.4,386.5,206.976,18510,Card,Male,59,20062
911,10001044,07-01-2086,Yellow Cab,SAN DIEGO CA,12.6,303.27,152.712,18215,Card,Male,23,16266
912,10001045,13-01-2086,Yellow Cab,SAN DIEGO CA,38.48,916.83,544.8768,18121,Card,Male,36,19975
913,10001046,04-01-2086,Yellow Cab,SAN DIEGO CA,44.4,1338.75,564.768,19540,Cash,Male,28,10329
914,10001047,03-01-2086,Yellow Cab,SAN DIEGO CA,32.1,900.92,442.98,18898,Card,Male,23,8092
915,10001048,06-01-2086,Yellow Cab,SAN DIEGO CA,3.42,88.97,45.144,19752,Card,Male,37,23527
916,10001049,03-01-2086,Yellow Cab,SAN DIEGO CA,35.0,926.66,504.0,20954,Cash,Male,19,8193
917,10001050,08-01-2086,Yellow Cab,SAN DIEGO CA,30.0,736.66,399.6,20270,Card,Male,24,15017
918,10001051,12-01-2086,Yellow Cab,SAN DIEGO CA,9.9,240.69,129.492,18459,Card,Male,28,21977
919,10001052,09-01-2086,Yellow Cab,SAN DIEGO CA,33.32,793.88,439.824,18020,Card,Male,21,23593
920,10001053,08-01-2086,Yellow Cab,SAN DIEGO CA,6.93,178.59,98.1288,20677,Cash,Male,24,21511
921,10001054,07-01-2086,Yellow Cab,SAN DIEGO CA,20.52,508.87,270.864,20443,Card,Male,38,9318
922,10001055,11-01-2086,Yellow Cab,SAN DIEGO CA,13.39,306.01,187.9956,18203,Cash,Male,38,20029
923,10001056,08-01-2086,Yellow Cab,SAN DIEGO CA,33.48,813.97,449.9712,19855,Cash,Male,24,33606
924,10001057,09-01-2086,Yellow Cab,SAN DIEGO CA,22.44,496.47,277.3584,20146,Cash,Male,23,4500
925,10001058,08-01-2086,Yellow Cab,SAN DIEGO CA,44.07,975.01,624.0312,19328,Card,Male,29,9370
926,10001218,06-01-2086,Yellow Cab,SEATTLE WA,20.71,518.2,285.798,36774,Cash,Male,30,13428
927,10001219,03-01-2086,Yellow Cab,SEATTLE WA,29.9,871.63,419.796,37298,Cash,Male,49,22669
928,10001220,04-01-2086,Yellow Cab,SEATTLE WA,26.22,867.74,368.1288,36491,Cash,Male,50,17040
929,10001221,04-01-2086,Yellow Cab,SEATTLE WA,7.14,226.62,100.2456,37875,Card,Male,19,24083
930,10001222,09-01-2086,Yellow Cab,SEATTLE WA,37.62,1013.72,496.584,37212,Card,Male,29,14399
931,10001223,04-01-2086,Yellow Cab,SEATTLE WA,42.0,1344.24,564.48,38708,Card,Male,45,10310
932,10001224,04-01-2086,Yellow Cab,SEATTLE WA,22.88,728.7,302.016,36504,Card,Male,21,28982
933,10001225,04-01-2086,Yellow Cab,SEATTLE WA,29.58,982.84,418.8528,38316,Card,Male,19,9498
934,10001226,10-01-2086,Yellow Cab,SEATTLE WA,22.8,670.8,276.336,36316,Card,Male,33,4618
935,10001227,03-01-2086,Yellow Cab,SEATTLE WA,21.24,631.33,267.624,37046,Card,Male,20,12339
936,10001228,08-01-2086,Yellow Cab,SEATTLE WA,21.28,550.01,298.7712,37475,Card,Male,40,12586
937,10001229,09-01-2086,Yellow Cab,SEATTLE WA,31.92,851.35,409.8528,36113,Card,Male,48,32884
938,10001230,11-01-2086,Yellow Cab,SEATTLE WA,44.4,1330.71,543.456,38210,Card,Male,24,18087
939,10001231,03-01-2086,Yellow Cab,SEATTLE WA,34.92,976.49,481.896,36596,Card,Male,40,5220
940,10001232,03-01-2086,Yellow Cab,SEATTLE WA,16.24,540.27,210.4704,37393,Card,Male,18,22205
941,10001233,09-01-2086,Yellow Cab,SEATTLE WA,32.4,846.33,443.232,37969,Card,Male,30,28776
942,10001234,03-01-2086,Yellow Cab,SEATTLE WA,39.6,1119.67,541.728,38146,Cash,Male,36,6577
943,10001235,13-01-2086,Yellow Cab,SEATTLE WA,41.04,1026.89,551.5776,36958,Card,Male,18,3382
944,10001236,08-01-2086,Yellow Cab,SEATTLE WA,15.6,398.92,222.768,38101,Card,Male,22,29653
945,10001237,04-01-2086,Yellow Cab,SEATTLE WA,7.84,260.65,112.896,37044,Cash,Male,49,4640
946,10001238,07-01-2086,Yellow Cab,SEATTLE WA,37.24,1013.72,536.256,36354,Card,Male,39,12593
947,10001239,04-01-2086,Yellow Cab,SEATTLE WA,28.08,845.29,360.5472,36552,Card,Male,54,18477
948,10001240,09-01-2086,Yellow Cab,SEATTLE WA,20.4,527.27,276.624,37227,Card,Male,21,14008
949,10001241,09-01-2086,Yellow Cab,SEATTLE WA,2.34,70.13,29.7648,37369,Card,Male,55,10807
950,10001242,03-01-2086,Yellow Cab,SILICON VALLEY,18.02,658.65,240.0264,14513,Card,Male,62,3892
951,10001243,08-01-2086,Yellow Cab,SILICON VALLEY,4.08,131.58,57.7728,13618,Card,Male,43,3079
952,10001244,10-01-2086,Yellow Cab,SILICON VALLEY,28.08,754.67,404.352,13678,Card,Male,32,6668
953,10001245,11-01-2086,Yellow Cab,SILICON VALLEY,4.2,130.44,57.96,13050,Cash,Male,38,14178
954,10001246,07-01-2086,Yellow Cab,SILICON VALLEY,39.24,1171.78,475.5888,13951,Cash,Male,19,11402
955,10001247,12-01-2086,Yellow Cab,SILICON VALLEY,36.63,1181.35,501.0984,13837,Card,Male,21,18139
956,10001248,10-01-2086,Yellow Cab,SILICON VALLEY,12.0,387.01,156.96,12223,Cash,Male,46,23817
957,10001249,03-01-2086,Yellow Cab,SILICON VALLEY,32.0,1171.25,418.56,12932,Cash,Male,64,22173
958,10001250,03-01-2086,Yellow Cab,SILICON VALLEY,27.56,866.45,330.72,14892,Card,Male,35,22165
959,10001251,06-01-2086,Yellow Cab,SILICON VALLEY,40.56,1332.31,569.4624,14290,Card,Male,22,15248
960,10001252,05-01-2086,Yellow Cab,SILICON VALLEY,4.76,130.77,67.4016,12565,Cash,Male,27,5005
961,10001253,08-01-2086,Yellow Cab,SILICON VALLEY,13.0,364.91,182.52,13107,Card,Male,36,18908
962,10001254,03-01-2086,Yellow Cab,SILICON VALLEY,42.12,1342.05,520.6032,13894,Card,Male,32,21898
963,10001255,08-01-2086,Yellow Cab,SILICON VALLEY,15.68,468.23,201.3312,14193,Cash,Male,31,27116
964,10001256,10-01-2086,Yellow Cab,SILICON VALLEY,16.32,501.97,225.216,13296,Cash,Male,27,21799
965,10001257,08-01-2086,Yellow Cab,TUCSON AZ,38.88,1138.99,536.544,41978,Card,Male,22,4254
966,10001258,09-01-2086,Yellow Cab,TUCSON AZ,7.91,231.72,94.92,40845,Cash,Male,31,7467
967,10001259,03-01-2086,Yellow Cab,TUCSON AZ,28.5,965.16,365.94,41819,Card,Male,47,3300
968,10001260,08-01-2086,Yellow Cab,WASHINGTON DC,4.52,81.01,54.24,52090,Card,Male,22,22308
969,10001261,03-01-2086,Yellow Cab,WASHINGTON DC,40.4,863.26,538.128,52379,Card,Male,24,18015
970,10001262,03-01-2086,Yellow Cab,WASHINGTON DC,35.03,868.27,479.2104,52212,Cash,Male,37,5656
971,10001263,04-01-2086,Yellow Cab,WASHINGTON DC,35.97,823.29,487.7532,52182,Cash,Male,36,9940
972,10001264,07-01-2086,Yellow Cab,WASHINGTON DC,13.52,252.73,162.24,53905,Cash,Male,37,18974
